country_code,country,deaths,epiweek_onset,imported_cases,lab_confirmed_cases,nombre_pais,num_country_code,num_country_code2,num_gbs,num_gbs_with_zika,num_records,num_microcephaly_associated,other_neuro_complications,other_source_transmission,pregnant_women,report_epi_week,severe_cases,sovereign,status,sub_region,suspected_cases,suspect_cases_bin,total_cases,total_cases_bin,year,month
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,43,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,October
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,44,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,November
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,45,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,November
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,46,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,November
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,47,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,November
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,48,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,49,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,50,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,51,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,52,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2015,December
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,1,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2016,January
BRB,Barbados,0,0,0,3,Barbados,52,52,0,0,1,0,0,0,0,1,0,Barbados,Member State,Non Latin Caribbean,0,0K,3,0,2016,January
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,2,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2016,January
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,3,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2016,January
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,4,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2016,January
BRB,Barbados,0,0,0,0,Barbados,52,52,0,0,1,0,0,0,0,5,0,Barbados,Member State,Non Latin Caribbean,0,0K,0,0,2016,February
BRB,Barbados,0,0,0,4,Barbados,52,52,0,0,1,0,0,0,3,6,0,Barbados,Member State,Non Latin Caribbean,0,0K,4,0,2016,February
